"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 06 12:13:54 GMT 2023","Tue Jun 06 12:13:54 GMT 2023","122","","test_booker","","","","test_get_booking_ids",""
"passed","Tue Jun 06 12:13:55 GMT 2023","Tue Jun 06 12:13:55 GMT 2023","110","","test_booker","","","","test_get_booking_by_id",""
"passed","Tue Jun 06 12:13:55 GMT 2023","Tue Jun 06 12:13:55 GMT 2023","109","","test_booker","","","","test_create_booking_with_bad_request",""
"passed","Tue Jun 06 12:13:54 GMT 2023","Tue Jun 06 12:13:55 GMT 2023","123","","test_booker","","","","test_create_booking",""
"passed","Tue Jun 06 12:13:55 GMT 2023","Tue Jun 06 12:13:55 GMT 2023","270","","test_booker","","","","test_update_booking",""
