"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 06 11:59:13 GMT 2023","Tue Jun 06 11:59:14 GMT 2023","226","","test_booker","","","","test_update_booking",""
"passed","Tue Jun 06 11:59:13 GMT 2023","Tue Jun 06 11:59:13 GMT 2023","134","","test_booker","","","","test_get_booking_ids",""
"passed","Tue Jun 06 11:59:13 GMT 2023","Tue Jun 06 11:59:13 GMT 2023","109","","test_booker","","","","test_create_booking_with_bad_request",""
"passed","Tue Jun 06 11:59:13 GMT 2023","Tue Jun 06 11:59:13 GMT 2023","116","","test_booker","","","","test_get_booking_by_id",""
"passed","Tue Jun 06 11:59:13 GMT 2023","Tue Jun 06 11:59:13 GMT 2023","116","","test_booker","","","","test_create_booking",""
