"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 06 12:39:40 GMT 2023","Tue Jun 06 12:39:40 GMT 2023","313","","test_booker","","","","test_create_booking",""
"passed","Tue Jun 06 12:39:40 GMT 2023","Tue Jun 06 12:39:41 GMT 2023","317","","test_booker","","","","test_get_booking_by_id",""
"passed","Tue Jun 06 12:39:40 GMT 2023","Tue Jun 06 12:39:40 GMT 2023","443","","test_booker","","","","test_get_booking_ids",""
"passed","Tue Jun 06 12:39:41 GMT 2023","Tue Jun 06 12:39:41 GMT 2023","315","","test_booker","","","","test_create_booking_with_bad_request",""
"passed","Tue Jun 06 12:39:41 GMT 2023","Tue Jun 06 12:39:42 GMT 2023","649","","test_booker","","","","test_update_booking",""
